x,y,label
0.8892826029466672,0.7354781154056073,0
0.5842975395177632,0.7494835830121589,2
0.5787778375326071,0.6642857584766504,2
0.8822973388756128,0.6661317723741838,0
0.7642271267966484,0.7707180898684677,0
0.5656813253064399,0.5065112952477908,1
0.585404533785043,0.7315856134237765,2
0.5857009423760624,0.6952333595296496,2
0.877331136266718,0.6434603074963146,0
0.6050991524770585,0.6992174845995077,2
0.8247584616814878,0.7068358099249764,0
0.5780726014682692,0.7356956647577468,2
0.2971927896669412,0.6601025967349492,1
0.620395988229677,0.6425199049119288,2
0.6231426432722005,0.7181402910278766,2
0.8853473823228533,0.8396504132494101,0
0.5351959779697321,0.22316434173503297,1
0.5543161458983732,0.27797213878715654,1
0.7784502642243519,0.6858167062797027,0
0.6089621082314217,0.7316389782712105,2
0.8253142612275826,0.7125748209881515,0
0.5699561646533344,0.7517595843179359,2
0.5669858776164619,0.747275592059497,2
0.6283813246869272,0.2673565114236145,1
0.3201615502178427,0.5720037173006066,1
0.33797472306631415,0.5544036621267874,1
0.5392720443006008,0.7144512878664588,2
0.5808980269612309,0.6788316057166632,2
0.7992702699250122,0.6763897027480151,0
0.5479392184643739,0.18708526520593521,1
0.38443886228644863,0.5863186685674123,1
0.6167057543153059,0.7554397244093076,2
0.7827906700177986,0.768367493024211,0
0.3796444239800405,0.6231466960719627,1
0.8726772205759019,0.7208290408588569,0
0.5655190003074098,0.7414333796430999,2
0.4696074109251577,0.42847035265408184,1
0.6025105408945779,0.7407259882604601,2
0.5467221458327274,0.807689151425089,1
0.45765010030565056,0.48869503968077177,1
0.5753593324944024,0.7142429973321204,2
0.5585119808905307,0.7051182975419764,2
0.8202905429364276,0.7081233019134102,0
0.855919177418994,0.7859899812574261,0
0.8130889841410762,0.8291749817281101,0
0.8696668057364394,0.8252058798859182,0
0.5981214008465746,0.6915965537804578,2
0.4621777533309403,0.3966457047134487,1
0.5530843464160827,0.7068424577194178,2
0.5733324566336808,0.7285817580484036,2
0.36069128589563815,1.0,1
0.8285119618367053,0.6297481216482282,0
0.5176978795269847,0.5412408839416815,1
0.5939986346130119,0.7001390065038611,2
0.6069900840119815,0.718656484868566,2
0.8262049763998971,0.7179115022558762,0
0.35006533320063965,0.4246904981398837,1
0.5683213308028904,0.7068893103154662,2
0.5138673779037869,0.4253789074339566,1
0.3702363736448278,0.4164055758591005,1
0.5551528846444431,0.7769430231029595,2
0.542659372364747,0.2411933726398971,1
0.5628656500118083,0.7475298530271579,2
0.797961706124388,0.703121329903208,0
0.7517797475359511,0.7914370935866629,0
0.44857736163312667,0.7234281581466,1
0.558176412980783,0.7154037210436165,2
0.5526711534742681,0.7178828972988582,2
0.8158191677370122,0.6972358932659711,0
0.5959942195029033,0.7615000000507703,2
0.8173919596796801,0.8018056614810564,0
0.5475047816622174,0.5354841361149586,1
0.8052763034847876,0.6418270921000679,0
0.6303959405700306,0.34546703383326227,1
0.9617266224763434,0.7781288263732407,0
0.6406098014549126,0.6633744839181691,2
0.38611318065191375,0.6844096268431262,1
0.8374847773162212,0.7725577526006969,0
0.32916914252112917,0.36516944954462494,1
0.8263974187671206,0.7091079536820417,0
0.5679201310854219,0.7554710034092654,2
0.28234505634996077,0.5601447483206397,1
0.8237880692124531,0.7296864384709181,0
0.7989541129891415,0.7212910595725449,0
0.5619778476457103,0.709059419057262,2
0.5255783284799543,0.734047443723261,1
