x,y,label
0.22965926688315563,0.7171374583316766,0
0.9322487633509898,0.7069748296104673,2
0.8599695264495278,0.5073220358355048,2
0.31424235707691284,0.04058749398832495,1
0.22217927521412295,0.1995584173904169,1
0.3098606157437509,0.21601757223167994,1
0.348669365855101,0.6499149735471114,0
0.879831598273716,0.6964105182373665,2
0.24554852541926034,0.6194128448260798,0
0.296998728666065,0.28641949485153284,1
0.7229168010781497,0.5538281643295475,2
0.1341092193654649,0.6566489903590937,0
0.3899676256483873,0.3406356819099181,1
0.09855817828425151,0.8157513693052687,0
0.36686501250746373,0.3686290777276853,1
0.799636109782081,0.5540188466866918,2
0.5826118663823026,0.700016768753975,2
0.6691044218407353,0.6030606488584852,2
0.7866228229706184,0.4208153298368879,2
0.40669111157194937,0.26707887921554063,1
0.7886002673590652,0.4828918620384048,2
0.2562683319676453,0.677746677239984,0
0.16688818744269515,0.1495479014444554,1
0.34192319294397466,0.1717558221555583,1
0.27229128675628156,0.20098295696449453,1
0.2776451806775127,0.357018367090276,1
0.2911752159578144,0.614739651349689,0
0.19613239247230518,0.7462274651644363,0
0.7584317279554598,0.5133641039498146,2
0.27178554614023326,0.4130204027274837,0
0.34704600106536376,0.24852095897250592,1
0.31253450041382635,0.3534239182764849,1
0.25838751346203503,0.7027342110844885,0
0.3049415366362948,0.5751883684645003,0
0.759975210370263,0.601386734546766,2
0.20145889250425292,0.6444620471871407,0
0.20356053237687333,0.7887844574536873,0
0.8335951038507153,0.5505320546448346,2
0.9676083305472355,0.49562623118832494,2
0.7158741445496346,0.5130527081477585,2
0.1389508568622801,0.18752532439940883,1
0.28344052688180194,0.1860592762690989,1
0.7093744763598101,0.6907148463429131,2
0.23217348022946327,0.2579406289405388,1
0.19732380772805846,0.5808329360273788,0
0.26928369117026374,0.2220132179664751,1
0.22206169515873667,0.10767070571930426,1
0.3220853274941696,0.7607616617441646,0
0.6779045871290497,0.6545207707921761,2
0.2287874050519296,0.5798687192391865,0
0.360200200307857,0.2967433895338639,1
0.29570767423964095,0.20414675008039695,1
0.25427665587177345,0.5560428331444034,0
0.3811137417789248,0.2497169989352993,1
0.4420601975745314,0.28556905410395605,1
0.08531364398879689,0.697986816760167,0
0.7923021542603239,0.6992993824865618,2
0.5173656681499067,0.6538833737289997,2
0.8324190165445468,0.41435213871550597,2
0.6844716071710054,0.6821254500485257,2
0.23765130454843567,0.7113593354830591,0
0.8028282635671447,0.7043665772340287,2
0.1846345384210779,0.697930993077349,0
0.2835521693814699,0.2732103048712856,1
0.751343250225259,0.5816514937579914,2
0.11107017885086844,0.22787502310748387,1
0.1851662108928275,0.8239757391855482,0
0.21378009463145833,0.8736562842502961,0
0.344912022384454,0.6706754480990471,0
0.18127904258304198,0.8649593847817457,0
0.789217193356148,0.6116513917051588,2
0.10204402604934563,0.8849489780108621,0
0.8384915836957492,0.4493560948395763,2
0.1768238456197396,0.5240810973280392,0
0.9124841217632745,0.8315316730692369,2
0.8424011788822882,0.7050783581463664,2
0.2008117706984211,0.17715301516656112,1
0.6581175062430211,0.43559370951204873,2
0.37464435807658397,0.16819296311823206,1
0.8556932000021149,0.4858562780940202,2
0.265486955325539,0.2701880074250075,1
0.7921961853179502,0.635190151582596,2
0.3594729491179285,0.29116922824718927,1
0.30157341557591516,0.2112245398937721,1
0.3259495727483205,0.6054474154017904,0
0.9901581955951256,0.5478205837786874,2
0.16294480993865418,0.6097620006114766,0
0.39299168302567833,0.3147770151075273,1
0.332316692887825,0.25546136972391065,1
0.6983904966508854,0.48324090397947345,2
0.30441428323858444,0.26483227165732015,1
0.09900246086414471,0.8239655830489114,0
0.4274623194192206,0.13777254193969968,1
0.18955455610557387,0.13489449711109291,1
0.26038145049988715,0.6728337809772504,0
0.24059130006728308,0.7973206616809192,0
0.3276020567222817,0.33124000290439615,1
0.9188025148390399,0.49352727959693665,2
0.19720905196709185,0.23508863882821507,1
0.3549422582164988,0.08838303950643411,1
0.8266097594400917,0.8727659477535321,2
0.30882335138726813,0.6378855714879226,0
0.4105082077019508,0.7189567444458977,0
0.26703418448310345,0.28273138598130465,1
0.2891376705580811,0.7549001662904941,0
0.3240698038062925,0.2703502595556063,1
0.2737300361387063,0.1971798072630777,1
0.20037009956100832,0.575077983023101,0
0.6859652616755841,0.520497040642334,2
0.29518910738035326,0.20695646230904707,1
0.34500589126942677,0.33585607393626804,1
0.6880528804557348,0.552129952980426,2
0.7238007262600501,0.5963128819408257,2
0.37660053934382576,0.19323573121193327,1
0.2986068923608671,0.33004899020384504,1
0.38525494974457947,0.156977210378778,1
0.27946750068194925,0.7193223023966497,0
0.692367652087743,0.5439318830776192,2
0.1895489199524516,0.7012305937939542,0
0.7382700779905103,0.6628113459161364,2
0.7514514718269345,0.49386131004711764,2
0.31661101584705054,0.5186023906348229,0
0.3979596347447531,0.32472506679964286,1
