x,y,label
0.817409438708592,0.43464368589379443,1
0.41182245836321246,0.9110483264134388,0
0.58146258833123,0.6262364755090721,2
0.27547391608106386,0.6038016119303959,1
0.5141752618066634,0.3242060342394348,2
0.6332531876252167,0.7391976412019876,1
0.826256490201533,0.7483134892783571,0
0.5794889760622984,0.5993921921911364,2
0.6395685479429056,0.464119982655456,2
0.22416997764004837,0.14282489067509535,0
0.8273817343442744,0.5153221910020318,1
0.8935297194728689,0.7305094865634545,0
0.27642307952044853,0.6904967334175949,1
0.23850572385535113,0.8496318936449438,0
0.3358688068448697,0.9442410395054381,0
0.6750153925646301,0.9251723291287923,0
0.9260392127812425,0.6081823503356402,0
0.2331178852898233,0.3022430084630544,1
0.5426275605227656,0.7740340463440869,1
0.6863559021412005,0.6923677569745952,1
0.4806694292070634,0.1989135359699412,1
0.6799767008142228,0.7242485888532586,1
0.5218746935711005,0.3518529896415451,2
0.5564399742133092,0.3231481698973598,2
0.6048520990247122,0.37255893700144393,2
0.02369663162966995,0.5809503676578258,0
0.5868687230868828,0.3400656251776034,2
0.2834601123868798,0.9088222121869993,0
0.31303315502334295,0.07007442408635306,0
0.4201204269767765,0.37803805189600825,2
0.29861165496297537,0.26578165653622454,1
0.9865000430602113,0.4697284110347003,0
0.7156890576231099,0.2682510118178758,1
0.7836296274263388,0.5066762640278758,1
0.6882877764083285,0.7515494726134153,1
0.03616746574652391,0.3548199533617905,0
0.8663503682123495,0.760366247804304,0
0.7843642571866842,0.4858681360801685,1
0.3563449377829479,0.23171732822582314,1
0.5835263872111229,0.1826780765424369,1
0.22888359548869908,0.14504654818920226,0
0.5092331698846189,0.3529014436224383,2
0.360506188585149,0.5610801005372752,2
0.9487306791867529,0.38398711056885804,0
0.5424636380411724,0.6553350254937831,2
0.6562370162462404,0.5269215156944378,2
0.965565968068181,0.6329280867134568,0
0.43772314797082307,0.6010127910905412,2
0.3451513519710441,0.45539752253154064,2
0.6835737874218267,0.09294020864679708,0
0.6101261818235475,0.369612900559131,2
0.33385007522506205,0.6961097369644061,1
0.9786046110166307,0.49809119676222247,0
0.6064190385502686,0.06765787041993704,0
0.391182557592598,0.75726299278561,1
0.4071214265599903,0.6162543582781718,2
0.33902989736440436,0.4978199659855189,2
0.3737341443083639,0.5268791622276526,2
0.7623607885784716,0.5810913209513543,1
0.38202967751208616,0.3905285238191966,2
0.28430060388396616,0.6428968255426047,1
0.42830518681084906,0.36715045543646524,2
0.7993444693758521,0.6081282674445417,1
0.5575754738877047,0.634519527082013,2
0.354911924528349,0.43133046951191,2
0.6677141978662915,0.4636418445691972,2
0.4153647982174426,0.8851067433428592,0
0.19078213759968204,0.5790775081161268,1
0.06896463415221271,0.3007210320974616,0
0.6594114438004115,0.4518140360587069,2
0.67176485378787,0.7730872870851406,1
0.08047855924285752,0.18362688006021405,0
0.26400588985965645,0.5900488370097678,1
0.6629485553745086,0.48077739531568975,2
0.617190376306616,0.9785270386311352,0
0.7417914704110886,0.2768526303980733,1
0.3449609471184035,0.4993093795549957,2
0.48352771894156005,0.892198279596347,0
0.412650464833738,0.21635214258353352,1
0.45285673379398833,0.592848596256134,2
0.7573935464900188,0.15280130770205247,0
0.7895043965930129,0.38574703715219943,1
0.04349224410986807,0.4384996605411599,0
0.2847762481597611,0.6292091501030805,1
0.47235191483719285,0.6292452922851351,2
0.1878775558690322,0.5341921598389886,1
0.03332484110809458,0.6857139894688827,0
0.5772876660723595,0.6257382180422373,2
0.04518164204758324,0.4867269222413014,0
0.297566325594845,0.364474647152303,1
0.3574753990812639,0.739808153685499,1
0.42184595346579007,0.39515310643883217,2
0.9681570704465207,0.5376369906229714,0
0.11482394117843991,0.23855607483314936,0
0.23797897399371537,0.4739735233141875,1
0.6211297889814597,0.21659282551510167,1
0.5748392133721073,0.3728120627115207,2
0.4380813322577298,0.24715208284423468,1
0.5908020982803088,0.5921337762993194,2
0.2428651642838422,0.31022561770170715,1
0.9675803141602417,0.5834374294201659,0
0.03574542842164635,0.3804983611126237,0
0.4306844267427986,0.9340658434601896,0
0.5407644409986015,0.06033130024789751,0
0.3703833407082633,0.5356174829258155,2
0.568569980542305,0.22147954420780935,1
0.6225120668048969,0.03138215207346223,0
0.8368929006288607,0.1728427728390507,0
0.6669673747658917,0.07497763812915831,0
0.585457422018772,0.7451920886247028,1
0.2427537530122726,0.3999987201928866,1
0.2718012650749631,0.12557242937706636,0
0.6540972853363465,0.5580373409295771,2
