x,y,label
0.07184923799191062,0.4628849464256413,0
0.7768688009516764,0.18062297416464185,1
0.6441834474888583,0.80945457904164,0
0.392803171017223,0.5634274920839188,2
0.5744550023763053,0.3388297633803119,2
0.3766313333648003,0.5240151195933744,2
0.6435634974146983,0.04296125840480214,1
0.3017013789467205,0.26275134256572175,1
0.7371088700868513,0.6210759895491548,0
0.1505838530310856,0.7426116843370509,0
0.7556747401384449,0.4574251429556808,0
0.32044799006378694,0.8900828044356182,0
0.2378643767024919,0.5797252036478824,1
0.5983520363787964,0.3893488151980461,2
0.9552591461166284,0.6549620921817512,1
0.5906055968716524,0.3425852492107869,2
0.5586854261358164,0.05210926210310002,1
0.6299719623212436,0.07873966634674867,1
0.9024045803595744,0.3318695693612457,1
0.5599097649410347,0.037294449442365984,1
0.33251301333732075,0.9391684902375772,0
0.4391388220112117,0.3070855404187734,2
0.9078182593063004,0.3349920082333897,1
0.9118276638683331,0.32831360405036397,1
0.34542056498658086,0.9103982937395443,0
0.5946193376477433,0.6306424574828112,2
0.29074552174011564,1.0,0
0.034747461895937526,0.5091936663012182,0
0.8675663220340575,0.1982198654812,1
0.4751504485302178,0.07147540664687324,1
0.2275580417185889,0.8528173839304007,0
0.6174041552346095,0.5911614963747501,2
0.38083695699774256,0.4971622818252989,2
0.7456394535078357,0.4869305497789772,0
0.6425028063531206,0.7275931362686157,0
0.8024624416936592,0.13840545280260874,1
0.5076249867008656,0.28697985656858016,2
0.6761950786320159,0.06586749202920711,1
0.9502904980332436,0.49808086966991444,1
0.11795418919731757,0.6668447483685515,0
0.42439020677439093,0.9449090254624735,0
0.10749969357617745,0.7143765394232025,0
0.6863262832564616,0.6032357758924562,0
0.6647663770952164,0.11022294197326057,1
0.43736348933934505,0.32918430876560456,2
0.39478801581244505,0.9265468200462008,0
0.26119104442513635,0.899353428461642,0
0.6118556477067165,0.5384206816951931,2
0.5298486685883457,0.8977318582909493,0
0.7327152508601908,0.4767414106626441,0
0.3844230161551716,0.9289511149156322,0
0.685693691004684,0.7126007615582439,0
0.3297875938712843,0.9701103676415088,0
0.5777498173727682,0.8826423592412969,0
0.6864693432761481,0.07338139106833286,1
0.48379351442832286,0.6774636569028731,2
0.5239642252665279,0.8593419229590911,0
0.2722407931338564,0.8597289425674759,0
0.4960067964843144,0.6798975396640877,2
0.4377487460300611,0.34313670387551665,2
0.6042968572981364,0.063998105190119,1
0.5975286356177028,0.6017431621156593,2
0.5962948531152188,0.3674868206777543,2
0.09809253540399243,0.6517240433921503,0
0.9452891529005181,0.55801169635785,1
0.5691298671978725,0.3186853081999571,2
0.4596861613217666,0.31996688199874646,2
0.4606847146869157,0.9330047743605041,0
0.3807945031839596,0.6074417083532965,2
0.79419335808566,0.19182774267277827,1
0.08583905554300475,0.561744163984304,0
0.5269086531941781,0.3400629140840444,2
0.2971595938840543,0.40848295547668184,1
0.49343917676136473,0.31815135383892806,2
0.745999274413362,0.6358974953944734,0
0.6709828291752942,0.6843056348494689,0
0.8199604955882782,0.19748976819748817,1
0.2937318098056545,0.28790529468143167,1
0.3862195411534044,0.5809241618202302,2
0.41432861283638134,0.14072049048448734,1
0.6271905318017683,0.6087433351300932,2
0.9953600369950348,0.515159011036313,1
0.01658802865130221,0.3407065057051594,0
0.07014011409567034,0.687274571215484,0
0.6186574685597119,0.7953937275514718,0
0.3846136944494807,0.5690063201657646,2
0.6228187581407479,0.4722620758265833,2
0.24585687385303967,0.5855789890398025,1
0.7078474277108763,0.13283689165682475,1
0.2485898007315912,0.4522637248310466,1
0.6521910644549256,0.792237717348178,0
0.8912883371975115,0.23048059347656488,1
0.2240258694614351,0.6322550409087504,1
0.0912492821421313,0.6204095351797737,0
0.02450452100915751,0.5668478469967424,0
0.04602568809669,0.4857232045656128,0
0.3435432140257278,0.9022139797788862,0
0.7194023601275827,0.4750197409633645,0
0.06848777013473514,0.6474196847176885,0
0.5812639204131707,0.315340863086078,2
0.3943268419591089,0.9753245912800819,0
0.061120820106696505,0.5442801422992964,0
0.27793325256043183,0.9077760383297824,0
0.712747068708601,0.6280487877336676,0
0.6062524138970697,0.4051782760318948,2
0.5636607483945656,0.06856750810815787,1
0.9425513579338134,0.39388930031316716,1
0.545505338008908,0.3347930605909383,2
0.983307240854459,0.45569273006237065,1
0.3688144628173923,0.21350548968756647,1
0.5724982080501315,0.8074538548490187,0
0.42354683935892323,0.6913147896351444,2
0.380074835533074,0.6055163563667822,2
0.5358888585131159,0.36283307940760373,2
0.2607353192507329,0.5344057992804501,1
0.3545622196731595,0.30981494507227575,1
0.4749805965106776,0.285439110836064,2
0.7457258221148166,0.4091141148617513,0
0.5882836478818785,0.6277939701208735,2
0.421746906055674,0.6647184113109532,2
0.706836727522193,0.6548085038420383,0
0.5991182290685211,0.06362562040850228,1
0.4032477166657516,0.41237831128012714,2
0.5498264408649264,0.03597420318122674,1
0.9646823118121663,0.4631444957502501,1
0.6172097286709965,0.48791115131862034,2
0.709297617940124,0.6634867666477213,0
0.15534542613305183,0.8116249682263912,0
0.6461175452776851,0.06512855072709939,1
0.19742487756774596,0.8872030629593726,0
0.40513196071028446,0.6337207255056413,2
0.5790051472860649,0.5962352982225969,2
0.11306413089666248,0.706115371619035,0
0.4785648456046468,0.33868440738112954,2
0.3987388184584353,0.4357564319441203,2
0.906137729342041,0.2608176953577427,1
0.5200545935292834,0.8890483056014655,0
0.5526609737607077,0.6902351211625785,2
0.5537718721109923,0.30766478708791556,2
0.7315455739260608,0.6134136392158152,0
0.733156655326002,0.5820782432277074,0
0.3477987375135318,0.22295007321891855,1
0.3980168865205568,0.20423222117402695,1
0.2925376564661759,0.9192366934604808,0
0.6276695564290381,0.49210991288677414,2
0.8722764795114386,0.2792090332893955,1
0.3664994042596956,0.5618196689539415,2
0.7014362113860697,0.7999345550612935,0
0.6147314223691638,0.46245261894940365,2
0.5996337757916883,0.3398023630693661,2
0.32320495245663877,0.21103958133044765,1
0.0680248937599911,0.6513460325518976,0
0.3844631913062724,0.4689694730080193,2
0.4616796393242195,0.08316082594920965,1
0.6398975125936444,0.07007833085840942,1
0.6758820093618455,0.6773422004581673,0
0.025713552296953157,0.3864864144365938,0
0.0937020207791347,0.5640793871899743,0
0.0247873158748409,0.4656739577356684,0
0.38859514948346224,0.17738227218638808,1
0.9525697964893065,0.5094919778537412,1
0.36617629196649515,0.45406679774978187,2
0.5581328524962286,0.6786068139116119,2
0.27144821673766745,0.9330861115235585,0
0.9744381228379384,0.34390485029325474,1
0.49557045895878693,0.305481915145338,2
0.6179023569784424,0.5921976308539809,2
0.5514286523271481,0.9039584837517021,0
0.3025613351661799,0.8830527568940647,0
0.28789525391997234,0.6112863135441096,1
0.07898841251331581,0.6193413672676781,0
0.5191964345820663,0.06733126241459902,1
0.8307663612128828,0.1872175590019574,1
0.23813354674139203,0.43900276017889106,1
0.04698828397895316,0.4655696331669763,0
0.04550130719287343,0.5315449586887258,0
0.9566060568780443,0.44654188766746483,1
0.430318470645555,0.6202678863708062,2
0.6170346199502397,0.0005833944933199553,1
0.5534511214534061,0.8461377525799315,0
0.5802864063608095,0.8391613787963017,0
0.6030505463280009,0.5684971442929218,2
0.5673856421025247,0.043689907630716174,1
0.5665591501332217,0.5859626635372519,2
0.9224622405105269,0.4697539257156119,1
0.6000606000625848,0.7166976063904058,0
0.5305190282972126,0.07641579476324989,1
0.9866845116840106,0.5916443819623223,1
0.718433265608782,0.11730395009644481,1
0.2672749118719282,0.6048838989497722,1
0.4538557290971559,0.6985732005990326,2
0.6080812940766818,0.47017837474752044,2
0.6288784725116632,0.5568702703567541,2
0.7733700746274894,0.09425396523812796,1
0.2257601666727525,0.5512335073739953,1
0.404870297035383,0.9657736356591524,0
0.6331667643703804,0.39686993332322007,2
0.5862800094675635,0.3503670907499325,2
0.04699638262825012,0.3455834680548841,0
0.268246196763673,0.5309111034317625,1
0.5559277067165218,0.3477172853334004,2
0.6121693665626298,0.05144693856057747,1
0.6204098807997662,0.5262309300136663,2
0.2324761710525971,0.49213329414216284,1
0.309857564789417,0.3281536866353912,1
0.632269632760999,0.7969435194552529,0
0.44117365222662364,0.35286571785196574,2
0.15800965825106425,0.761910418100943,0
0.35085194657362045,0.21989054619324505,1
0.3900035433739548,0.477718829029101,2
0.5871352791833633,0.09258275604466781,1
0.7302043965994935,0.5097230904220197,0
0.6195072562074069,0.5112606088023097,2
0.6219177273621307,0.4528397523595724,2
0.3072673537975516,0.27799495250345774,1
0.43885114139262316,0.6504813061996453,2
0.0211149049673387,0.319959301714816,0
0.576598081348648,0.6538088692977777,2
0.06223934873616749,0.5428298669173732,0
0.698131723718552,0.05678517518219328,1
0.7170698484060767,0.08565128217862195,1
0.2016626983766997,0.8565477335301315,0
0.3980117140720296,0.1318974676347035,1
0.5525308829854356,0.6788850723257672,2
0.45756180929951284,0.09198140305429575,1
0.26477605432972356,0.3793229652208379,1
0.4475515132698853,0.9911647622114437,0
0.573781454587209,0.6456160810867607,2
0.39904910597316556,0.4201259544377263,2
0.7751225220915152,0.5338703025915652,0
0.13447509909536753,0.7874876570545206,0
0.23928915145012394,0.8654953153939717,0
0.021274589918117037,0.44397762192448836,0
0.6124568927583534,0.542527709065021,2
0.4252217339333295,0.7079980304940582,2
0.6245377592170369,0.0945873275554322,1
0.588105621568074,0.402451931986736,2
0.7215704329724981,0.06010953173314726,1
0.7502984663413763,0.562019557841554,0
0.40640737902164376,0.3355593675931065,2
0.5083248181962802,0.7007305198985996,2
0.7127730288148134,0.6092439482086371,0
0.46313304743827327,0.6867707930960165,2
0.904758804583274,0.3638741699639476,1
0.5728865355229957,0.32910515680970387,2
0.47420232776813165,0.7241453207402229,2
0.617517730841679,0.41656700278795833,2
0.38712651452617447,0.5729750702766983,2
0.43453306154434124,0.6488159126419095,2
0.2705704114914753,0.4018704219429519,1
0.4133832848545122,0.09972799702602403,1
0.6791796100024207,0.6743927970279504,0
0.3604969085375353,0.9412438410067825,0
0.871896682835835,0.28091533033672655,1
0.3739831424941548,0.13046318477171473,1
0.059967384667236834,0.7278331173368637,0
0.870601632926195,0.3118637684235845,1
0.47691496792356564,0.668218929995562,2
0.059296239697224584,0.5670950082885217,0
0.5452427877569608,0.2996586047492607,2
0.49141602490380176,0.8546295002270097,0
0.7449782831535381,0.5357563531376417,0
0.5767094032364449,0.6046874551960217,2
0.6827896443144823,0.749591477925021,0
0.2610496661552272,0.45413449030333825,1
0.24380962040634702,0.5315287388706664,1
0.38196262087087174,0.4403474451795993,2
0.5616130663836184,0.678655428955992,2
0.25428134712964723,0.3850270755090122,1
0.7451338616112786,0.08975019558243347,1
0.5912096333355176,0.837621544842976,0
0.6377319341883712,0.5688345529314344,2
0.26688098910540275,0.8764691296734219,0
0.06974512658536541,0.5698843833415767,0
0.5851101635218634,0.35486501506804263,2
0.7409262431620006,0.5726756899043831,0
0.478051053362944,0.04145283493348384,1
0.13078891470049364,0.7124045804152974,0
0.9638783227703642,0.5057810967580875,1
0.24146224342394548,0.6513851502853187,1
0.5573628376558699,0.06374497372939614,1
0.9479075441303189,0.4410192099739484,1
0.2251856550595106,0.6705072101046616,1
0.6228932878656814,0.5210029526125692,2
0.30796982163747716,0.26808412535909276,1
0.2935894118953853,0.9155825237899329,0
0.41086075188109794,0.4075207214774088,2
0.411165154843927,0.41632587926378084,2
0.4851023717066953,0.30300762181336777,2
0.48074428594765783,0.9393360001038928,0
0.2610984009522516,0.8772698212649435,0
0.6520486498582772,0.11838777466032113,1
0.605743975305876,0.38547858988921857,2
0.20913447294230053,0.8699780935638515,0
0.3827191186355571,0.9646170045081348,0
0.37684684861621753,0.9611022426118401,0
0.4163668581139897,0.6632085458708445,2
0.5661975700513247,0.6444396865703006,2
0.0875529447202838,0.6734548176039117,0
0.8611153436354813,0.20962783124014972,1
0.39787037091994476,0.49781971309841877,2
0.4681474397967641,0.3092113045217961,2
0.6129536136969883,0.0655339262102041,1
0.617782411291129,0.4407159429400548,2
0.7521423838625054,0.09392806789393238,1
0.41048743162523993,0.5827308471325878,2
0.38519344495380814,0.16451125825213128,1
0.11148661237904883,0.7353220503817242,0
